301
0.0, 0.0
-44.2235436824, -55.2474269462
-90.8726834286, -41.07499734
-127.034287867, 37.3937121208
-164.694970939, 58.996326558
-203.734541689, 42.967854527
-215.689152975, 35.0883070136
-174.162988413, 41.3793845668
-98.8404192417, 64.9274327548
24.2106022317, 113.911574213
181.627581953, 196.421540249
365.88974074, 281.987052223
484.626519554, 339.420294833
593.445918213, 382.202750064
699.238766026, 398.230019068
779.623914146, 375.008736554
825.733096858, 324.343726244
856.411153242, 208.633498276
837.353122799, 54.0346901443
788.812930405, -126.270189774
715.734768593, -298.155565144
620.485641732, -457.217200469
502.67598186, -607.559756124
365.272545102, -715.357230896
238.865199543, -802.272033943
137.355794759, -873.277954403
47.9513903341, -904.016407022
-9.39426548945, -912.704085548
-33.7824473468, -905.273299204
-35.2803229547, -895.386117165
-17.0932258115, -855.208642164
38.0962109524, -792.231455265
119.98103922, -725.210004225
207.25882119, -660.405769992
298.551270697, -602.073200504
394.697318384, -549.073789996
494.708246047, -501.557326029
577.970758966, -463.658065583
650.806734325, -430.372622917
704.197517334, -422.284094635
727.686973826, -423.782571756
732.330388211, -454.432836075
694.637100968, -579.489687534
623.955540129, -767.194554166
530.503262484, -971.497446468
407.329644001, -1173.22315061
288.500466295, -1370.24504412
199.093655817, -1534.49005087
122.061824216, -1640.22129942
85.8078208866, -1701.34124087
92.2492875138, -1710.4794851
127.483773009, -1696.03888152
214.161803223, -1660.656413
334.277469715, -1565.59208392
485.762140213, -1483.98084325
614.176518784, -1416.99019184
706.515676677, -1465.70856537
776.891647263, -1609.79264765
828.72054935, -1818.38259205
873.357242465, -2113.0206168
908.526519621, -2391.89894501
906.454278269, -2665.29372517
855.966246072, -2866.12190697
777.07536448, -3053.04763768
658.665952852, -3232.81195905
534.414826353, -3374.01627047
435.751385223, -3463.8078368
1508.58582555, 870.791483051
1592.80746007, 929.064257817
1557.75356176, 960.164486332
1550.26418372, 1009.60039653
1575.34090715, 970.920195618
1592.53567701, 810.688051872
1582.16472358, 565.366949386
1559.38799164, 215.002538405
1540.35594872, -160.079827673
1525.84773075, -551.670828094
1512.41882533, -903.65330564
1496.32454344, -1191.30930521
1493.56376052, -1433.45467081
1482.95543274, -1550.36259775
1477.95084398, -1610.79399763
1481.09638275, -1631.55707991
1479.59850715, -1621.66989787
1484.72328687, -1542.00348943
1616.1628908, 140.668085925
1697.72275794, 463.52716985
1675.2540223, 578.458261897
1722.65390439, 659.472156865
1834.85922374, 719.961546926
1982.8087875, 818.231209502
2086.98477178, 891.663929052
2167.49071237, 921.054293624
2231.75739562, 930.790485075
2266.4821222, 921.891419728
2273.22256243, 877.399100554
2258.54037391, 807.410291876
1790.47747131, 198.429898747
1565.46527632, -52.1005626832
1491.34040612, -116.934995033
1432.43647846, -142.041315064
1450.11321517, -158.580147525
1501.58635649, -157.862009352
1574.75150358, -146.777729853
1686.08769417, -100.579757329
1804.49469974, -54.3219900828
1927.84529634, -7.31528503279
2002.98787983, 4.06856958737
2039.60004998, -10.6130174228
2049.27704822, -34.4322471544
2022.55085708, -85.0060615986
1961.75828282, -171.083137029
1496.45435861, -638.04808016
1320.66849153, -873.029630359
1268.26582521, -914.345009612
1275.12705792, -906.225681699
1323.5742499, -898.88609122
1391.88640032, -849.09201421
1522.69798138, -764.544215531
1651.71211171, -668.131798406
1778.35923767, -576.123616778
1894.07006715, -512.068921863
2005.10668261, -463.893512931
2072.33952048, -453.707958797
2097.6264277, -467.071054364
777.544577096, -1954.58472076
703.358107637, -2112.47825372
675.045852595, -2059.11706731
730.084298772, -2061.90443927
813.257420365, -1996.71063708
902.004082852, -1888.19321959
1039.79768908, -1742.91444591
1214.0240813, -1591.10481428
1383.00730737, -1438.06668405
1535.27231682, -1281.49284556
1682.89270885, -1161.02201982
1768.70281333, -1073.17769177
1825.41972231, -1040.31141367
1863.26039106, -1049.74983454
1856.39855684, -1091.24580099
1819.12503567, -1199.0450803
1761.14762544, -1350.4373519
1687.2903277, -1530.53204803
1601.95677646, -1775.07281157
1510.95969148, -2069.01928718
1454.56714213, -2391.0998367
1422.08501837, -2630.66801412
1402.03826972, -2785.41660982
1416.11830044, -2878.35612098
1465.07404831, -2914.43013863
1527.81325935, -2874.58303838
1655.53909635, -2776.34297241
1816.49298735, -2610.36151268
2000.63736124, -2410.52445514
2177.98089865, -2192.50090197
2344.77830906, -1964.9495366
2443.56254266, -1822.54632318
2500.4002441, -1737.06839799
2509.47869361, -1723.55611638
2477.77991637, -1721.27850333
2425.52703761, -1763.58260079
2294.11630631, -1844.17552665
2135.50042459, -1952.15238559
1954.26421514, -2044.33934987
1841.42954743, -2114.02677889
1779.61865836, -2180.02991512
1746.57119155, -2202.23047677
1797.47538075, -2184.40455401
1909.97907219, -2192.64587742
2061.04277359, -2195.04548596
2258.60642868, -2177.25216737
2436.57570537, -2150.29040643
2603.66908183, -2124.97630865
2724.2927027, -2106.70222624
2794.28211289, -2088.00777623
2831.10446683, -2077.3722579
2846.92395809, -2074.97565693
2859.77729474, -2073.02841864
2870.65319498, -2071.38075547
3487.14630271, 368.488349244
3436.48369845, 455.885720657
3403.37703843, 474.132612522
3399.78153546, 464.485210883
3415.98999317, 437.609833701
3418.65416661, 306.530078667
3419.15911342, 62.8566393492
3416.90628488, -256.078972904
3368.90123741, -666.904380368
3331.68149584, -1115.54085998
3337.06602836, -1585.03101622
3346.76720959, -1929.46371949
3326.92823868, -2192.40176397
3312.54321923, -2397.87456318
3317.42460947, -2523.56136451
3326.112288, -2580.90702034
3348.97239613, -2591.60353641
3371.59332538, -2574.01679254
3702.83365114, 233.270126637
3894.22882569, 445.33117247
3934.40990977, 627.403906513
4091.40832644, 759.409577464
4233.30599153, 870.922144651
4366.12520712, 968.922430224
4480.78692216, 1006.52151403
4566.59582361, 1027.61256502
4632.83994327, 1037.64833159
4687.21944448, 1045.88664743
4727.51711044, 1046.93455884
4756.93887616, 1046.33480709
4779.589402, 1043.6978242
4795.91805067, 1036.05745558
4809.04076432, 1022.87434569
4827.64582301, 980.179477243
4837.08243934, 917.8902304
4835.40277351, 815.483303277
4830.48697456, 694.38072312
4811.69892263, 558.028205341
4787.48711737, 377.363354066
4759.01966115, 131.323511893
4727.94481865, -157.590582888
4706.21599812, -548.252659827
4683.7678364, -954.194872507
4687.68529294, -1367.26829641
4697.98562441, -1715.6558725
4683.20923246, -2025.36324768
4701.95986811, -2302.68330404
4724.57778979, -2451.97975282
4752.64966292, -2543.81095634
4769.24708707, -2599.95831168
4781.23009194, -2679.05576798
4776.49488017, -2754.61751604
4776.43388242, -2814.29997812
4776.31308995, -2866.9116252
4770.65015774, -2882.94069875
4769.30206969, -2874.04223491
4771.48968989, -2848.42555445
4758.00880942, -2759.4409161
4758.5801676, -2643.04214657
3477.65602925, -884.064218399
3553.54755054, -877.623954798
3556.96366935, -846.764108196
3632.25664192, -802.992333249
3755.45745095, -754.996909995
3892.74069675, -666.434443779
3999.43407447, -556.209568404
4094.86138247, -485.113655105
4172.5213594, -436.93764466
4219.5008739, -406.557960371
4246.52603864, -391.338220865
4244.72858792, -379.473602419
4218.75253761, -368.23773082
4126.53357067, -300.284348732
4036.71120471, -248.150457906
4002.9148001, -265.407428541
3976.78836072, -286.559477269
3960.00914635, -342.706231093
3953.5960733, -420.54499068
3958.3282775, -511.866435278
3972.70788333, -606.783382848
3988.58536478, -711.587512457
3733.54924626, -1124.44654197
3632.21922564, -1216.66490739
3608.90915331, -1236.37887524
3614.84146254, -1235.48014987
3675.15327297, -1226.34310866
3765.36701144, -1174.24242352
3874.21720972, -1084.93041799
3994.99182118, -1000.89177671
4123.73597299, -922.725649938
4235.64171722, -860.25882347
4312.19278499, -831.467609141
4364.5948498, -823.528868419
3888.83659596, -1174.75398698
3901.53412992, -1505.58441579
3862.88472864, -1484.13158892
3805.20809655, -1570.74801987
3821.98370185, -1714.86109723
3828.87392965, -1760.34213461
3835.1650072, -1801.86829917
3850.89390411, -1838.93043351
3867.13255993, -1852.65289892
3885.91820581, -1849.80693527
3903.44575647, -1831.980411
3913.7533061, -1779.84832471
3928.91505543, -1699.67275887
3946.17443211, -1599.96260936
3971.19376687, -1498.06544115
4010.1149512, -1401.14206208
4064.22567692, -1344.39675953
4120.9425859, -1311.53048143
4167.32234864, -1310.57256285
4208.90770641, -1344.72893882
4235.00274465, -1403.48307892
4228.1101108, -1491.50859567
4194.31250316, -1575.51884337
4138.01415724, -1657.88082638
4081.11666107, -1736.28793658
4047.02007983, -1784.94410934
4028.17403772, -1814.09589654
4041.38674421, -1821.19690965
4104.69490738, -1798.45759398
